fund_type,FundCode,ShareClassName,ClassIdentifier,FundCurrency,ShareClassCurrency,RFSSGP,Objective,Fund_Name,domicile,legal_structure,launch_date,Umbrella Name,ucits_ongoing_charge,ucits_ongoing_charge_as_at_date,prips_on_going_charges,prips_charges_as_at_date,"SELLING_FOR_COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GEOOMI,Janus Henderson Emerging Markets Opportunities Fund A Acc,GB0031861015,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term. Performance target: To outperform the MSCI Emerging Markets Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Emerging Markets Opportunities Fund,GB,OEIC,1987-02-27T00:00:00.000Z,Janus Henderson Investment Funds Series I,1.8200000000,2023-11-30,1.8600000000,2023-05-31,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GEOOMI,Janus Henderson Emerging Markets Opportunities Fund I Acc,GB00B87M3G18,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term. Performance target: To outperform the MSCI Emerging Markets Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Emerging Markets Opportunities Fund,GB,OEIC,2012-08-01T12:00:00.000Z,Janus Henderson Investment Funds Series I,0.9400000000,2023-11-30,0.9700000000,2023-05-31,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GEOOMI,Janus Henderson Emerging Markets Opportunities Fund I Inc,GB00BD3HZS16,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term. Performance target: To outperform the MSCI Emerging Markets Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Emerging Markets Opportunities Fund,GB,OEIC,2016-07-11T00:00:00.000Z,Janus Henderson Investment Funds Series I,0.9400000000,2023-11-30,0.9700000000,2023-05-31,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GEOOMI,Janus Henderson Emerging Markets Opportunities Fund Z Acc,GB00BDD1JN64,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term. Performance target: To outperform the MSCI Emerging Markets Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Emerging Markets Opportunities Fund,GB,OEIC,2016-02-11T00:00:00.000Z,Janus Henderson Investment Funds Series I,0.1200000000,2023-11-30,0.2100000000,2023-05-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GEOOMI,Janus Henderson Emerging Markets Opportunities Fund E Acc,GB00BJ0LFC20,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term. Performance target: To outperform the MSCI Emerging Markets Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Emerging Markets Opportunities Fund,GB,OEIC,2019-06-24T00:00:00.000Z,Janus Henderson Investment Funds Series I,1.3200000000,2023-11-30,1.3600000000,2023-05-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GEUOEI,Janus Henderson European Focus Fund A Acc,GB0031860595,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term (5 years or more).",Janus Henderson European Focus Fund,GB,OEIC,2001-01-31T00:00:00.000Z,Janus Henderson Investment Funds Series I,1.7400000000,2023-11-30,1.7500000000,2023-05-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GEUOEI,Janus Henderson European Focus Fund I Acc,GB00B54J0L85,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term (5 years or more).",Janus Henderson European Focus Fund,GB,OEIC,2012-08-01T12:00:00.000Z,Janus Henderson Investment Funds Series I,0.8600000000,2023-11-30,0.8700000000,2023-05-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GEUOEI,Janus Henderson European Focus Fund E Acc,GB00BJ0LFF50,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term (5 years or more).",Janus Henderson European Focus Fund,GB,OEIC,2019-06-24T00:00:00.000Z,Janus Henderson Investment Funds Series I,1.2400000000,2023-11-30,1.2500000000,2023-05-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GFFOFF,Janus Henderson Global Financials Fund I Acc,GB0031919235,GBP,GBP,Y,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Financial Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Financials Fund,GB,OEIC,2003-05-16T00:00:00.000Z,Janus Henderson OEIC,0.8300000000,2024-03-31,0.8300000000,2022-09-30,"GB,SG,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GFFOFF,Janus Henderson Global Financials Fund A Acc,GB0031919342,GBP,GBP,Y,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Financial Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Financials Fund,GB,OEIC,2001-12-28T00:00:00.000Z,Janus Henderson OEIC,1.7400000000,2024-03-31,1.7400000000,2022-09-30,"GB,SG,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GFFOFF,Janus Henderson Global Financials Fund A Acc EUR,GB00B1CKQF12,GBP,EUR,Y,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Financial Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Financials Fund,GB,OEIC,2006-09-25T00:00:00.000Z,Janus Henderson OEIC,1.7400000000,2024-03-31,1.7400000000,2022-09-30,"GB,SG,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GFFOFF,Janus Henderson Global Financials Fund A Acc USD,GB00B1CKS446,GBP,USD,Y,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Financial Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Financials Fund,GB,OEIC,2006-08-21T00:00:00.000Z,Janus Henderson OEIC,1.7400000000,2024-03-31,1.7300000000,2022-09-30,"GB,SG,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GFFOFF,Janus Henderson Global Financials Fund A Inc,GB00B4JVX467,GBP,GBP,Y,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Financial Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Financials Fund,GB,OEIC,2009-10-01T00:00:00.000Z,Janus Henderson OEIC,1.7400000000,2024-03-31,1.7400000000,2022-09-30,"GB,SG,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GFFOFF,Janus Henderson Global Financials Fund E Acc,GB00BJ0LFQ65,GBP,GBP,Y,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Financial Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Financials Fund,GB,OEIC,2019-07-08T00:00:00.000Z,Janus Henderson OEIC,1.2400000000,2024-03-31,1.2400000000,2022-09-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GFFOFF,Janus Henderson Global Financials Fund E Inc,GB00BJ0LFR72,GBP,GBP,Y,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Financial Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Financials Fund,GB,OEIC,2019-07-08T00:00:00.000Z,Janus Henderson OEIC,1.2400000000,2024-03-31,1.2400000000,2022-09-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund A2 EUR,LU0200076213,USD,EUR,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2004-10-29T00:00:00.000Z,Janus Henderson Fund,1.6500000000,2024-03-31,1.6200000000,2022-09-30,"ES,AT,FI,MT,BE,NO,DK,NL,GB,SE,IT,CH,DE,LU,FR,PT,JE,IM,SG,IE,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund A2 USD,LU0200076999,USD,USD,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2005-03-24T00:00:00.000Z,Janus Henderson Fund,1.6500000000,2024-03-31,1.6200000000,2022-09-30,"ES,AT,FI,MT,BE,NO,DK,NL,GB,IS,SE,IT,CH,DE,LU,FR,PT,JE,IM,SG,IE,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund A2 GBP,LU0200077294,USD,GBP,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2004-10-29T00:00:00.000Z,Janus Henderson Fund,1.6500000000,2024-03-31,1.6200000000,2022-09-30,"ES,AT,MT,SE,GB,JE,CH,IM,DE,LU,IE,SG,,,,,,,,,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund I2 EUR,LU0298310920,USD,EUR,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2015-08-12T00:00:00.000Z,Janus Henderson Fund,1.1000000000,2024-03-31,1.0700000000,2022-09-30,"ES,AT,FI,NO,DK,NL,SE,CH,DE,IE,LU,SG,FR,,,,,,,,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund I2 USD,LU0330915322,USD,USD,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2015-05-28T00:00:00.000Z,Janus Henderson Fund,1.1000000000,2024-03-31,1.0700000000,2022-09-30,"ES,AT,FI,NO,DK,NL,SE,IS,IT,CH,DE,LU,FR,IE,SG,,,,,,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund H2 EUR,LU1273675584,USD,EUR,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2015-08-27T00:00:00.000Z,Janus Henderson Fund,0.8900000000,2024-03-31,0.8700000000,2022-09-30,"ES,AT,FI,BE,NO,DK,NL,SE,GB,IT,CH,DE,LU,FR,SG,IE,,,,,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund F2 USD,LU1519019563,USD,USD,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2018-02-27T00:00:00.000Z,Janus Henderson Fund,1.0000000000,2024-03-31,0.9700000000,2022-09-30,"LU,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund H2 USD,LU1678960227,USD,USD,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2017-12-15T00:00:00.000Z,Janus Henderson Fund,0.9000000000,2024-03-31,0.8800000000,2022-09-30,"ES,AT,FI,BE,NO,DK,NL,SE,GB,CH,DE,LU,FR,SG,IE,,,,,,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund X2 USD,LU1681824733,USD,USD,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2017-11-02T00:00:00.000Z,Janus Henderson Fund,2.1600000000,2024-03-31,2.1200000000,2022-09-30,"LU,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund I2 HEUR,LU1914905846,USD,EUR,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2019-03-08T00:00:00.000Z,Janus Henderson Fund,1.1000000000,2024-03-31,1.0700000000,2022-09-30,"ES,AT,FI,NO,DK,NL,SE,IT,CH,DE,LU,FR,SG,IE,,,,,,,,,,,,"
RETAIL,GGFSGI,Janus Henderson Global Select Fund A2 HEUR,LU1914905929,USD,EUR,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the MSCI All Countries World Index by 2.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Select Fund,LU,SICAV,2019-03-08T00:00:00.000Z,Janus Henderson Fund,1.6500000000,2024-03-31,1.6200000000,2022-09-30,"ES,AT,FI,MT,BE,NO,DK,SE,IT,CH,DE,LU,FR,PT,IE,SG,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi-Strategy Fund Limited Class A USD Voting Q,DMMY00000226,USD,USD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2020-01-29T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi-Strategy Fund LLC Class A Unrestricted,DMMY00000234,USD,USD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2020-10-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi-Strategy Fund LLC Class A,DMMY00000235,USD,USD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2020-10-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,JANUS HENDERSON MULTI-STRATEGY FUND AUD NON VOTING,DMMY00000259,USD,AUD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2021-06-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi-Strategy Fund Class A YEN VOTING,DMMY00000262,USD,JPY,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2021-10-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""","SG,,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund - Class A GBP Voting,DMMY00000263,USD,GBP,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2018-03-28T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi-Strategy Fund Limited Class A Yen Voting,DMMY00000264,USD,JPY,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2021-10-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund Limited LLC Class A USD Non-Voting,DMMY00000267,USD,USD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2020-10-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund Limited (Cayman Feeder) Class A CAD Voting,DMMY00000272,USD,CAD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2022-02-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi-Strategy Fund LLC Class A Restricted Share Class,DMMY00000276,USD,USD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2021-05-03T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund - Class A USD VOTING,KYG1147T1013,USD,USD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2006-05-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund - Class A AUD VOTING,KYG1147T1435,USD,AUD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2018-03-21T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund - Class A USD NON-VOTING,KYG1147T1500,USD,USD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2021-07-09T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund Limited (Cayman Feeder) Class A EUR Non Voting,KYG1147T1765,USD,EUR,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2021-06-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund - Class A AUD NON-VOTING,KYG1147T1849,USD,AUD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2021-06-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund - Class B USD VOTING,KYG1147T1922,USD,USD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2006-05-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund - Class B GBP VOTING,KYG1147T2003,USD,GBP,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2006-05-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi-Strategy Fund - Class B EUR VOTING,KYG1147T2185,USD,EUR,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2006-05-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi-Strategy Fund - Class B USD NON-VOTING,KYG1147T2342,USD,USD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2006-05-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,GMSF,Janus Henderson Multi Strategy Fund Limited (Cayman Feeder) Class A SGD Non-Voting,KYG5012A1546,USD,SGD,Y,"""""",Janus Henderson Multi Strategy Fund Limited,KY,Hedge Fund,2021-07-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,GPESEI,Janus Henderson Pan European Fund I2 EUR,LU0113993041,EUR,EUR,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term (5 years or more).",Janus Henderson Pan European Fund,LU,SICAV,2010-01-07T00:00:00.000Z,Janus Henderson Fund,1.0800000000,2024-03-31,1.0800000000,2022-09-30,"ES,AT,FI,NO,DK,NL,SE,IS,GB,IT,CH,DE,LU,FR,CL,LI,JE,IM,SG,IE,,,,,,,"
